put your hands up !	angkat tanganmu !
i want to take a year off and travel around the world .	saya ingin mengambil cuti setahun dan berkeliling dunia .
i see a flower on the desk .	aku melihat setangkai bunga di atas meja .
you tore your pants .	kau merobekkan celanamu .
i m a father , too .	saya juga seorang ayah .
what color car did you buy ?	mobil warna apa yang kamu beli ?
i am going to play tennis .	saya akan bermain tenis .
go to bed .	pergilah tidur .
i caught the flu .	aku terkena flu .
the planes flew over the village .	pesawat pesawat itu terbang di atas desa .
the fridge is open .	kulkasnya terbuka .
remember these rules .	ingat ingat peraturan ini .
tom opened his locker and took out his books .	tom membuka lokernya dan mengeluarkan buku bukunya .
i hope you two are very happy together .	aku harap kalian berdua bahagia .
everything is fine .	semuanya baik baik saja .
i suggest we stay home and watch television .	sebaiknya kita di rumah dan menonton televisi .
nobody pays much attention to tom .	tidak ada orang yang cukup memperhatikan tom .
i have to think about what needs to be done .	saya harus berpikir tentang apa yang harus diselesaikan .
i don t like red wine .	aku tidak suka anggur merah .
tom looked confused .	tom terlihat kebingungan .
the box is on the table .	kotak itu ada di atas meja .
i wasn t very tired .	aku tidak terlalu capek .
tom was very scared .	tom sangat ketakutan .
mary has not started yet .	mary belum mulai .
the volcano has erupted twice this year .	gunung berapi itu telah meletus dua kali tahun ini .
i m super hungry .	aku sangat lapar .
i had to make a list of things i needed to do .	aku harus membuat daftar tentang hal apa saja yang perlu aku lakukan .
which flower do you like the most ?	bunga apa yang paling kamu sukai ?
she advised him to go to the hospital .	dia menyarankannya untuk pergi ke rumah sakit .
i never had to worry about you .	aku tidak pernah harus mengkhawatirkanmu .
my father is a bank clerk .	ayah saya pegawai bank .
tom didn t know where he should go .	tom tidak tahu tahu ke mana ia harus pergi .
tom had a normal childhood .	tom memiliki masa kecil yang normal .
i think you re both crazy .	aku rasa kalian berdua gila .
advertising is everywhere .	iklan ada di mana mana .
i hope that you like it .	aku harap kau menyukainya .
we d better camouflage ourselves .	lebih baik kita menyamarkan diri .
i want to be a doctor .	aku ingin menjadi dokter .
this watch needs to be repaired .	jam tangan ini perlu diperbaiki .
no one called .	tidak ada yang menelepon .
i am curious .	aku ingin tahu .
you don t really believe that , do you ?	kau tidak benar benar mempercayainya , kan ?
this is absurd .	ini konyol .
tom has offered to walk mary home .	tom menawarkan mary untuk mengantarkannya pulang .
i don t dare open my mouth .	aku tidak berani membuka mulut .
i m sick of conferences these days .	akhir akhir ini aku bosan dengan rapat .
everyone knows tom is innocent .	semua orang tahu tom tidak bersalah .
i must cut down expenses .	aku harus memotong pengeluaran .
what are you doing in my office ?	apa yang anda lakukan di kantor saya ?
tom needs a friend .	tom membutuhkan seorang teman .
make sure tom is ok .	pastikan tom baik baik saja .
what s going on ?	ada apa ?
tom s mouth was taped shut with duct tape .	mulut tom diplester dengan lakban .
tom got home after midnight .	tom sampai di rumah lewat tengah malam .
leave me alone !	tinggalkan aku sendiri !
this is so strange .	ini sangat aneh .
tom worked all his life .	tom bekerja sepanjang hidupnya .
is she reading a book ? yes , she is .	apakah dia sedang membaca buku ? ya , dia sedang membaca buku .
this is grape juice .	ini jus anggur .
you re reading the wrong books .	kamu membaca buku buku yang salah .
i m probably going to be busy soon .	aku mungkin akan sibuk sebentar lagi .
tom shut his eyes .	tom memejamkan mata .
i m not frightened of ghosts .	aku tidak takut dengan hantu .
you re trapped .	kamu terjebak .
this bucket leaks .	ember ini bocor .
construction began in october .	pembangunannya dimulai pada bulan oktober .
he has his own car .	dia punya mobil sendiri .
mother in law jokes are funny because they re true .	lelucon tentang ibu tiri itu lucu karena sesuai dengan kenyataan .
she went out to buy some food .	dia pergi keluar untuk membeli beberapa makanan .
walk ahead of me .	berjalanlah di depanku .
tom bought this painting in boston .	tom membeli lukisan ini di boston .
wake me up at eight .	bangunkan aku jam delapan .
tom continued to study french for another three years .	tom melanjutkan mempelajari bahasa prancis hingga tiga tahun ke depan .
don t bite the hand that feeds you .	air susu dibalas dengan air tuba .
tom left about an hour ago with mary .	tom pergi sejam yang lalu dengan mary
they are listening to the radio .	mereka sedang mendengarkan radio .
i really want you to be happy .	aku benar benar ingin kamu bahagia .
tom is a handsome man .	tom laki laki yang tampan .
it s my fault , not yours .	ini kesalahanku , bukan kesalahanmu .
this is absolutely ridiculous .	ini benar benar konyol .
tom is a smoker .	tom seorang perokok .
he s not my boyfriend . he s my brother .	dia bukan pacarku , dia adikku .
he didn t hear his name called .	dia tidak mendengar namanya dipanggil .
antares is the brightest star in the constellation scorpio .	antares adalah bintang paling terang di rasi bintang skorpio .
give me one .	beri aku satu .
i mean it !	aku serius !
tom may not know the answer .	tom mungkin tidak tahu jawabannya .
i am pleased with my new house .	saya merasa senang dengan rumah baru saya .
i got tired .	aku lelah .
the accident caused a traffic jam .	kecelakaan itu mengakibatkan kemacetan .
my house is very cold .	rumah saya sangat dingin .
the peak of the mountain is covered with snow .	puncak gunung itu tertutupi salju .
i want to sleep .	aku ingin tidur .
tom said he wasn t a canadian .	tom bilang dia bukan orang kanada .
tom sued mary .	tom menggugat mary .
i don t know exactly where i was born .	aku tidak tahu tepatnya di mana aku dilahirkan ?
they were really drunk .	mereka benar benar mabuk .
that sounds confusing .	itu terdengar membingungkan .
we ve made a final decision .	kami telah membuat keputusan terakhir .
are there oceans on other planets ?	apakah ada samudra di planet lain ?
i m done working .	aku sudah selesai bekerja .
i like watermelon .	aku suka semangka .
we can t lose hope .	kita tidak bisa kehilangan harapan .
this film is based on a novel .	film ini didasarkan pada novel .
everybody was interested in the story .	semua orang tertarik pada cerita tersebut .
tom moved to boston .	tom pindah ke boston .
indonesia frequently experiences earthquakes .	indonesia sering mengalami gempa bumi .
i m not a beggar .	aku bukan pengemis .
these butterflies are rare in our country .	kupu kupu ini langka di negara kami .
i ll buy you a drink .	aku akan membelikanmu minuman .
these hats are the same size .	topi topi ini berukuran sama .
it isn t a secret .	itu bukan rahasia .
are you feeling all right now , tom ?	apakah kamu baik baik saja , tom ?
tom hid under the table .	tom bersembunyi di bawah meja .
hold the rope .	pegang tali itu .
tom is an ent specialist .	tom adalah spesialis tht .
where is the train station ?	stasiun kereta apinya di mana ?
it was tom who told me that .	tom yang memberitahukan saya soal itu .
i assume that tom doesn t have that many friends .	aku kira tom tidak memiliki teman sebanyak itu .
where is your fianc e ?	di mana tunanganmu ?
what do you mean ?	apa yang kamu maksud ?
what do you have ?	kalian punya apa ?
it s not going to happen .	itu tidak akan terjadi .
he caught three fish .	dia menangkap tiga ekor ikan .
this is a good house .	ini rumah yang bagus .
that was good .	itu enak .
what you say is correct .	apa yang anda katakan benar .
i came here alone .	aku datang ke sini sendiri .
unfortunately , tom didn t come .	sayangnya , tom tidak datang .
that was tom s favorite color .	itu adalah warna favorit tom .
i m going to go clean up .	aku mau bersih bersih .
we re going to fight .	kita akan bertarung .
culture destroys languages .	budaya menghancurkan bahasa .
i ve gotta go to the bathroom .	aku harus ke kamar mandi .
i m sure there s no need to be afraid .	saya yakin tidak ada yang perlu ditakuti .
he said the words came straight from his heart .	dia bilang perkataan itu keluar langsung dari hatinya .
he often plays guitar .	dia sering bermain gitar .
we felt the house shake .	kami merasakan rumahnya berguncang .
let s do it .	mari kita melakukannya .
he is a naughty boy .	dia adalah anak nakal .
water is important for humans .	air penting untuk manusia .
two hundred people died of cholera last year .	dua ratus orang meninggal karena kolera tahun lalu .
don t be scared to meet new people .	jangan takut bertemu orang orang baru .
you forgot to say thank you .	kamu lupa mengucapkan terima kasih .
i don t think i ll ever see tom again .	aku pikir aku tidak akan pernah bertemu tom lagi .
can you play the violin ?	kamu bisa main biola ?
i dislike eggs .	aku tidak suka telur .
he was elected governor of texas in 1994 .	dia terpilih sebagai gubernur texas pada tahun 1994 .
the girl is jumping .	anak perempuan itu melompat .
tom conned us .	tom menipu kita .
i can end your suffering .	aku bisa mengakhiri penderitaanmu .
i don t know where they live .	aku tidak tahu di mana mereka tinggal .
horses eat grass .	kuda makan rumput .
i m tied up with this job recently .	aku sangat sibuk dengan pekerjaan ini akhir akhir ini .
i ll be sixteen years old next month .	bulan depan umur saya enam belas tahun .
please don t die .	tolong jangan mati !
that s my bed .	itu tempat tidurku .
don t eat too many cookies .	jangan makan kue terlalu banyak .
we got here at exactly the same time .	kami tiba di sini hampir bersamaan .
i haven t seen tom since breakfast .	saya belum melihat tom sejak sarapan .
tom has a problem .	tom punya masalah .
the cake is too sweet .	kuenya terlalu manis .
i have three friends named tom .	aku punya tiga orang teman yang bernama tom .
i was at a movie theater .	aku ada di bioskop .
i ll never ask you for anything else .	aku tidak akan memintamu yang lain lain lagi .
i won !	aku menang !
please write with a pencil .	tolong tulis menggunakan pensil .
i ll never do this again .	aku tidak akan pernah melakukannya lagi .
breakfast is served .	makan pagi telah dipesan .
don t judge a book by its cover .	jangan menilai buku dari sampulnya .
tom and i are dating the same girl .	tom dan aku mengencani gadis yang sama .
tom is reckless .	tom ceroboh .
leave me alone .	tinggalkan aku sendiri .
how would you feel if your wife left you ?	apa yang kau rasakan ketika istrimu meninggalkanmu ?
give me one .	beri saya sebuah .
they are artists .	mereka seniman .
they can t stop us .	mereka tidak bisa menghentikan kita .
charity begins at home .	anak dipangku dilepaskan , beruk dalam rimba disusukan .
do you believe in destiny ?	apakah kamu percaya dengan takdir ?
we have many goals .	kita punya banyak tujuan .
do you like music ?	apa kamu suka musik ?
is tom autistic ?	apakah tom autis ?
he had the courage to decline the offer .	dia punya nyali untuk menolak tawaran itu .
would you like anything to eat ?	apa kau mau makan ?
we ve already paid .	kami sudah membayar .
i fell asleep with a sweater on .	aku tertidur dengan mengenakan sebuah sweter .
he has no girlfriend .	dia tidak punya pacar .
we must pay attention to traffic signals .	kamu harus memperhatikan rambu rambu lalu lintas .
what do you do for a living ?	apa pekerjaanmu ?
i murdered them all .	aku membunuh mereka semua .
tom seems stunned .	tom sepertinya terkejut .
i don t have enough money to buy a car .	aku tidak punya cukup uang untuk membeli mobil .
it s ok to cry .	menangis itu tidak apa apa .
i don t think tom will be at school tomorrow .	aku tidak berpikir kalau tom akan ada di sekolah besok .
he slept all day .	dia tidur seharian .
